Join_Count,TARGET_FID,DataZone,DZName,LAName,SAPE2017,WAPE2017,Rankv2,Quintilev2,Decilev2,Vigintilv2,Percentv2,IncRate,IncNumDep,IncRankv2,EmpRate,EmpNumDep,EmpRank,HlthCIF,HlthAlcSR,HlthDrugSR,HlthSMR,HlthDprsPc,HlthLBWTPc,HlthEmergS,HlthRank,EduAttend,EduAttain,EduNoQuals,EduPartici,EduUniver,EduRank,GAccPetrol,GAccDTGP,GAccDTPost,GAccDTPsch,GAccDTSsch,GAccDTRet,GAccPTGP,GAccPTPost,GAccPTRet,GAccBrdbnd,GAccRank,CrimeCount,CrimeRate,CrimeRank,HouseNumOC,HouseNumNC,HouseOCrat,HouseNCrat,HouseRank,Shape_Leng,Local_Auth,x,y,geo_area,EU_zone_ag,NO2_2016,NO2_2020,NO2_change,FID_1,DataZone_1,LAName_1,SAPE2014,WASAPE2014,Rank,Quintile,Decile,Vigintile,Percentile,IncRate_1,IncNumDep_1,IncRank,EmpRate_1,EmpNumDep_1,EmpRank_1,HlthCIF_1,HlthAlcSR_1,HlthDrugSR_1,HlthSMR_1,HlthDprsPc_1,HlthLBWTPc_1,HlthEmrgSR,HlthRank_1,EduAttend_1,EduAttain_1,EduNoQuals_1,EduNEET,EduHESA,EduRank_1,GAccPetrol_1,GAccDTGP_1,GAccDTPost_1,GAccDTPsch_1,GAccDTRet_1,GAccDTSsch_1,GAccPTGP_1,GAccPTPost_1,GAccPTRet_1,GAccRank_1,CrimeCount_1,CrimeRate_1,CrimeRank_1,HouseNumOC_1,HouseNumNC_1,HouseOCrat_1,HouseNCrat_1,HouseRank_1,Shape_Leng_1,Shape_Area_1,Shape_Length,Shape_Area,GS_Ratio,VDL_Ratio,OBJECTID,DataZone_12,FREQUENCY,SUM_GreenArea,GreenRatio,VDL_Ratio16,VDL_Ratio20,VDL_Change,vdl_2016_summary_Rowid,vdl_2016_summary_OBJECTID,vdl_2016_summary_GLA_MAST_2,vdl_2016_summary_FREQUENCY,vdl_2016_summary_SUM_VDL_AREA,vdl_2020_summary_Rowid,vdl_2020_summary_OBJECTID,vdl_2020_summary_GLA_MAST_2,vdl_2020_summary_FREQUENCY,vdl_2020_summary_SUM_VDL_AREA
1,177,S01009935,Pollokshaws - 03,Glasgow City,732,477,111,1,1,1,2,37%,274,129.000000000000000,31%,144,74.000000000000000,250,377,430,146,34%,5%,148,94,69%,4.690000000000000,159,6%,1%,484,1.840000000000000,0.890000000000000,2.560000000000000,1.930000000000000,3.890000000000000,3.320000000000000,3.620000000000000,8.190000000000000,9.970000000000001,4%,5996,36,494,1028.000000000000000,141,23,26%,4%,355.000000000000000,2623.950619289999850,373,256500,661500,1,24,13.728904999999999,11.299899999999999,-2.429000000000000,177,S01009935,Glasgow City,680.000000000000000,420.000000000000000,160.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,0.370000000000000,250.000000000000000,148.000000000000000,0.380000000000000,160.000000000000000,38.000000000000000,240.000000000000000,273.324225924000018,231.583989836000001,132.000000000000000,0.319117647059000,0.038461538461500,146.637724088999988,159.000000000000000,0.723076923100000,5.333333330000000,158.975494327000007,0.200000000000000,0.085714290000000,1559.000000000000000,1.760974438880000,1.017704667650000,2.345500892690000,1.607242575270000,2.841903085020000,3.450530438050000,3.626470505310000,8.401562593440000,9.510238980980001,6396.000000000000000,55.082956259400000,810.043474403000005,437.000000000000000,141.000000000000000,23.000000000000000,0.259191176471000,0.042279411764700,355.000000000000000,2623.950619289999850,218484.242250999988755,2623.950619292679221,218484.242250999988755,0.246392365747779,0.603671835869000,175,S01009935,44,193516.071274834132055,0.246392315554742,0.627185429339002,0.559500973743293,-0.067684455595709,96,0,S01009935,1,137030.133280000009108,68,0,S01009935,1,122242.146286999995937
1,178,S01009936,Pollokshaws - 04,Glasgow City,599,444,718,1,2,3,11,28%,166,593.000000000000000,23%,101,404.000000000000000,195,225,307,158,28%,8%,132,507,82%,6.000000000000000,128,3%,8%,3527,2.260000000000000,1.000000000000000,2.140000000000000,1.220000000000000,3.670000000000000,2.990000000000000,3.970000000000000,6.200000000000000,8.500000000000000,0%,6761,24,403,1488.000000000000000,148,33,24%,5%,401.000000000000000,1807.336149850000083,373,256500,661500,1,24,13.728904999999999,11.299899999999999,-2.429000000000000,178,S01009936,Glasgow City,637.000000000000000,472.000000000000000,1057.000000000000000,1.000000000000000,2.000000000000000,4.000000000000000,16.000000000000000,0.260000000000000,165.000000000000000,775.000000000000000,0.230000000000000,110.000000000000000,666.000000000000000,200.000000000000000,282.722947080999973,72.884486323199994,164.000000000000000,0.238618524333000,0.037037037037000,115.527587040000000,698.000000000000000,0.880000000000000,6.000000000000000,127.826536505999997,0.050000000000000,0.094339620000000,4164.000000000000000,2.067833700470000,1.047174454020000,2.195971113840000,0.908931255495000,2.455982947350000,2.973365213110000,3.975920448720000,6.596829153820000,7.853997592440000,6643.000000000000000,13.019607843099999,204.389448087000005,3516.500000000000000,148.000000000000000,33.000000000000000,0.236044657097000,0.052631578947400,401.000000000000000,1807.336149850000083,82011.450449500000104,1807.336149853110328,82011.450449500000104,0.032045098141612,0.049458898349300,176,S01009936,22,25168.155990562299849,0.032045091613867,0.091145251488057,0.041600223185552,-0.049545028302505,97,0,S01009936,1,7474.954276120000031,69,0,S01009936,1,3411.694642469999962
1,179,S01009937,Pollokshaws - 05,Glasgow City,455,280,1946,2,3,6,28,17%,76,1948.000000000000000,9%,27,2882.000000000000000,105,177,0,95,20%,0%,120,2852,0%,0.000000000000000,161,0%,1%,1378,1.110000000000000,1.930000000000000,3.520000000000000,3.640000000000000,3.770000000000000,2.620000000000000,8.619999999999999,10.570000000000000,6.550000000000000,6%,4731,45,994,214.000000000000000,234,41,44%,8%,23.000000000000000,13008.025071000000025,373,254500,661500,1,24,11.325260000000000,9.379068000000000,-1.946200000000000,179,S01009937,Glasgow City,300.000000000000000,154.000000000000000,2919.000000000000000,3.000000000000000,5.000000000000000,9.000000000000000,42.000000000000000,0.100000000000000,30.000000000000000,3448.000000000000000,0.050000000000000,10.000000000000000,4836.000000000000000,95.000000000000000,71.017166300100001,0.000000000000000,102.000000000000000,0.196666666667000,0.176470588235000,136.465601351999993,2562.000000000000000,0.692307692300000,6.000000000000000,160.710740463000008,0.090000000000000,0.053571430000000,2224.000000000000000,1.428163521330000,2.754314716570000,3.514712835660000,2.804759233330000,2.178227542370000,4.622452000000000,8.647207935879999,10.790188398300000,6.132589359520000,4241.000000000000000,31.046757164399999,1034.891905480000105,222.000000000000000,234.000000000000000,41.000000000000000,0.440677966102000,0.077212806026400,23.000000000000000,13008.025071000000025,3031827.524220000021160,13008.025071019417737,3031827.524220000021160,0.028475033237671,0.044001005224500,177,S01009937,1,22364.234154800000397,0.028475027436784,0.081503858327354,0.041834568987110,-0.039669289340244,98,0,S01009937,1,247105.641006999998353,70,0,S01009937,1,126835.197719000003417
1,180,S01009938,Pollokshaws - 06,Glasgow City,745,432,654,1,1,2,10,26%,194,752.000000000000000,23%,100,377.000000000000000,205,209,113,109,33%,8%,125,496,72%,5.430000000000000,165,2%,16%,2202,1.670000000000000,2.830000000000000,4.520000000000000,3.450000000000000,3.100000000000000,3.140000000000000,9.330000000000000,11.020000000000000,9.720000000000001,0%,3991,35,472,1128.000000000000000,171,33,18%,4%,952.000000000000000,3148.006523970000217,373,255500,660500,1,24,12.549920000000000,10.196130000000000,-2.353800000000000,180,S01009938,Glasgow City,776.000000000000000,435.000000000000000,648.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,10.000000000000000,0.280000000000000,220.000000000000000,587.000000000000000,0.260000000000000,115.000000000000000,413.000000000000000,190.000000000000000,215.715931380000001,0.000000000000000,123.000000000000000,0.268041237113000,0.090909090909100,147.206010808000002,654.000000000000000,0.771604938300000,5.500000000000000,164.633243549000014,0.150000000000000,0.062500000000000,1855.000000000000000,1.371977669880000,2.783134662050000,3.713885929600000,2.025738511070000,2.835314731080000,3.552585874450000,9.483731312030001,11.370375897300001,10.151807175000000,3849.000000000000000,22.033182503799999,283.932764223999982,2599.000000000000000,171.000000000000000,33.000000000000000,0.182302771855000,0.035181236673800,952.000000000000000,3148.006523970000217,237175.228285999997752,3148.006523968575493,237175.228285999997752,0.083039996982379,0.305704761525000,178,S01009938,20,65219.447549742319097,0.083039980065324,0.407268010363719,0.250335848347130,-0.156932162016589,99,0,S01009938,1,96593.883331599994563,71,0,S01009938,1,59373.461979899999278
1,182,S01009940,Carnwadric West - 02,Glasgow City,800,509,66,1,1,1,1,40%,319,82.000000000000000,31%,158,67.500000000000000,260,202,434,144,32%,7%,126,148,65%,4.270000000000000,228,4%,3%,121,2.720000000000000,1.750000000000000,2.130000000000000,1.590000000000000,5.290000000000000,2.270000000000000,5.960000000000000,6.370000000000000,6.570000000000000,1%,5851,50,628,625.000000000000000,255,9,30%,1%,302.000000000000000,2210.843672410000181,373,254500,659500,1,24,13.045325000000000,11.001200000000001,-2.044100000000000,182,S01009940,Glasgow City,829.000000000000000,519.000000000000000,97.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,0.360000000000000,300.000000000000000,179.000000000000000,0.340000000000000,175.000000000000000,93.000000000000000,255.000000000000000,381.063203408999982,752.452406683000049,172.000000000000000,0.294330518697000,0.097560975609800,143.663982147000013,95.000000000000000,0.736842105300000,4.300000000000000,228.406852449000013,0.240000000000000,0.038834950000000,169.000000000000000,2.484670705500000,1.713902988050000,1.936532257990000,1.204421900000000,2.412106113500000,5.455104655040000,5.407505945560000,5.630887200040000,6.491887747740000,6005.000000000000000,80.120663650099999,966.473626660000036,277.000000000000000,255.000000000000000,9.000000000000000,0.304659498208000,0.010752688172000,302.000000000000000,2210.843672410000181,160985.996740000002319,2210.843672410871022,160985.996740000002319,0.130353541868495,0.224081900150000,180,S01009940,24,102379.411076670628972,0.130353515313393,0.386301119842357,0.143210899836430,-0.243090220005927,101,0,S01009940,1,62189.070819599997776,72,0,S01009940,1,23054.949454199999309
1,183,S01009941,Carnwadric West - 03,Glasgow City,1028,733,3654,3,6,11,53,14%,139,2559.000000000000000,7%,48,3905.000000000000000,85,8,42,111,16%,6%,79,4303,76%,5.720000000000000,142,1%,17%,3261,2.570000000000000,2.790000000000000,3.120000000000000,3.120000000000000,5.460000000000000,2.910000000000000,11.820000000000000,11.029999999999999,9.820000000000000,0%,3220,7,68,5769.000000000000000,116,2,11%,0%,3238.000000000000000,2150.524726990000090,373,255500,660500,1,24,12.549920000000000,10.196130000000000,-2.353800000000000,183,S01009941,Glasgow City,1015.000000000000000,697.000000000000000,3472.000000000000000,3.000000000000000,5.000000000000000,10.000000000000000,50.000000000000000,0.130000000000000,135.000000000000000,2649.000000000000000,0.080000000000000,55.000000000000000,3776.000000000000000,85.000000000000000,26.576366823899999,0.000000000000000,125.000000000000000,0.152709359606000,0.055555555555600,100.967214115000004,3766.000000000000000,0.787280701800000,5.796610170000000,142.272012238999991,0.050000000000000,0.085808580000000,3074.000000000000000,2.169473683450000,2.624539364710000,2.912548425990000,2.104017480300000,3.136422348740000,5.210797505930000,11.380755161400000,10.611495506800001,9.960755045850000,3058.000000000000000,7.010558069380000,69.069537629400003,5910.000000000000000,116.000000000000000,2.000000000000000,0.112294288480000,0.001936108422070,3238.000000000000000,2150.524726990000090,147761.298321999987820,2150.524726985087000,147761.298321999987820,0.261984717979798,0.122910678300000,181,S01009941,23,205762.273531720362371,0.261984664608484,0.037493676103312,0.037579247138175,0.000085571034862,102,0,S01009941,1,5540.114259889999630,73,0,S01009941,1,5552.758347099999810
1,187,S01009945,Carnwadric East - 02,Glasgow City,913,566,727,1,2,3,11,30%,276,406.000000000000000,20%,111,675.000000000000000,180,178,183,85,27%,2%,101,1173,78%,5.410000000000000,158,5%,6%,1912,1.890000000000000,3.900000000000000,3.790000000000000,3.310000000000000,3.780000000000000,3.600000000000000,10.080000000000000,10.270000000000000,9.220000000000001,0%,3231,35,385,1588.000000000000000,168,31,17%,3%,1096.000000000000000,3201.490207270000155,373,255500,660500,1,24,12.549920000000000,10.196130000000000,-2.353800000000000,187,S01009945,Glasgow City,947.000000000000000,600.000000000000000,671.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,10.000000000000000,0.310000000000000,290.000000000000000,413.000000000000000,0.210000000000000,130.000000000000000,831.000000000000000,190.000000000000000,129.290836955999993,142.412902836999990,121.000000000000000,0.252375923970000,0.040816326530600,108.957412175000002,970.000000000000000,0.738938053100000,4.833333330000000,157.978307500000000,0.260000000000000,0.052631580000000,883.000000000000000,1.791621680840000,3.483671971180000,3.333094509160000,2.674860625950000,3.448041105400000,3.749351330510000,10.979397654900000,11.321573294600000,10.699345854300001,2758.000000000000000,24.036199095000001,253.814140390999995,2910.000000000000000,168.000000000000000,31.000000000000000,0.174454828660000,0.032191069574200,1096.000000000000000,3201.490207270000155,337145.315874000021722,3201.490207270331211,337145.315874000021722,0.206056772504216,0.116400996246000,185,S01009945,29,161836.577011466288241,0.206056730526930,0.399743153546786,0.107425429451126,-0.292317724095660,104,0,S01009945,1,134771.531771000009030,74,0,S01009945,1,36217.980345199997828
1,188,S01009946,Carnwadric East - 03,Glasgow City,902,585,2008,2,3,6,29,19%,168,1625.000000000000000,11%,63,2433.000000000000000,155,57,66,103,22%,2%,97,2155,79%,5.440000000000000,149,6%,6%,2132,2.400000000000000,4.010000000000000,4.320000000000000,3.880000000000000,3.820000000000000,4.030000000000000,10.449999999999999,10.670000000000000,9.609999999999999,0%,2449,23,256,2668.000000000000000,137,22,17%,3%,1277.000000000000000,1928.641767739999977,373,255500,660500,1,24,12.549920000000000,10.196130000000000,-2.353800000000000,188,S01009946,Glasgow City,817.000000000000000,519.000000000000000,1894.000000000000000,2.000000000000000,3.000000000000000,6.000000000000000,28.000000000000000,0.180000000000000,150.000000000000000,1695.000000000000000,0.140000000000000,70.000000000000000,2064.000000000000000,145.000000000000000,114.719072251000000,105.381980118000001,143.000000000000000,0.223990208078000,0.045454545454500,107.760096478999998,1638.000000000000000,0.794979079500000,5.523809520000000,148.903591409000001,0.070000000000000,0.054644810000000,2410.000000000000000,1.903009150920000,3.590378944790000,3.448938649200000,2.569611029560000,3.562938365030000,3.665046002820000,10.311631846699999,10.789607361500000,10.156631934600000,2794.000000000000000,22.033182503799999,269.683996374000003,2754.000000000000000,137.000000000000000,22.000000000000000,0.168098159509000,0.026993865030700,1277.000000000000000,1928.641767739999977,109238.142921000006027,1928.641767743075434,109238.142921000006027,0.199369758367072,0.011879291850500,186,S01009946,29,156584.609482067608042,0.199369717751908,0.034509550508985,0.000383479692001,-0.034126070816984,105,0,S01009946,1,3769.759210640000219,75,0,S01009946,1,41.890609402099997
1,206,S01009964,Muirend and Old Cathcart - 06,Glasgow City,878,602,5441,4,8,16,78,6%,53,4598.000000000000000,5%,29,4686.000000000000000,70,50,29,104,15%,2%,73,4635,91%,6.050000000000000,52,1%,13%,5795,4.860000000000000,1.700000000000000,1.430000000000000,3.340000000000000,3.040000000000000,2.680000000000000,5.530000000000000,4.330000000000000,6.900000000000000,0%,6203,12,137,4415.000000000000000,129,18,14%,2%,1923.000000000000000,2361.768038040000192,373,258500,660500,1,24,15.408329999999999,13.251709999999999,-2.156600000000000,206,S01009964,Glasgow City,841.000000000000000,581.000000000000000,5313.000000000000000,4.000000000000000,8.000000000000000,16.000000000000000,77.000000000000000,0.070000000000000,60.000000000000000,4422.000000000000000,0.060000000000000,35.000000000000000,4540.000000000000000,75.000000000000000,71.868060305800000,57.743210610699997,93.000000000000000,0.112960760999000,0.083333333333300,86.653036137200004,4325.000000000000000,0.953051643200000,5.787878790000000,52.162456202599998,0.010000000000000,0.213793100000000,6325.000000000000000,4.534400644590000,1.591236485950000,1.262913513960000,2.595815886930000,3.492951539730000,4.932119969570000,5.644567509410000,4.441091929770000,7.912745983670000,5272.000000000000000,9.013574660630001,107.176868734999999,5151.000000000000000,129.000000000000000,18.000000000000000,0.139459459459000,0.019459459459500,1923.000000000000000,2361.768038040000192,157661.907891000009840,2361.768038042297576,157661.907891000009840,0.027112135585580,0.138257827164000,204,S01009964,11,21293.817064393999317,0.027112130062024,0.260181438353897,0.115302698087784,-0.144878740266113,112,0,S01009964,1,41020.701968699999270,76,0,S01009964,1,18178.843365500000800
1,212,S01009970,Carmunnock South - 02,Glasgow City,961,619,337,1,1,1,5,35%,340,187.000000000000000,24%,146,356.000000000000000,225,192,265,109,26%,10%,127,473,65%,4.970000000000000,197,6%,6%,533,3.810000000000000,1.210000000000000,1.440000000000000,3.470000000000000,3.190000000000000,3.170000000000000,5.960000000000000,7.440000000000000,14.900000000000000,0%,5711,29,303,2202.000000000000000,195,11,21%,1%,949.000000000000000,1366.071199720000095,373,259500,659500,1,24,11.521655000000001,9.724759000000001,-1.796900000000000,212,S01009970,Glasgow City,977.000000000000000,605.000000000000000,256.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,0.400000000000000,390.000000000000000,96.000000000000000,0.280000000000000,170.000000000000000,302.000000000000000,220.000000000000000,157.224045012999994,431.615469615999984,82.000000000000000,0.232343909928000,0.102564102564000,115.027786508999995,737.000000000000000,0.602373887200000,4.885714290000000,196.531188592000007,0.130000000000000,0.031914890000000,324.000000000000000,3.457661119980000,1.180883306820000,1.364978846110000,2.265050742040000,3.129447800210000,3.271197161140000,5.964904900590000,7.447145794210000,14.198562361700001,5590.000000000000000,43.064856711899999,440.786660305999987,1446.000000000000000,195.000000000000000,11.000000000000000,0.206131078224000,0.011627906976700,949.000000000000000,1366.071199720000095,77587.470334500001627,1366.071199716043111,77587.470334500001627,0.004483345066216,0.000000000000000,210,S01009970,5,3521.210248233800485,0.004483344152772,0.086052334060326,0.000090989139107,-0.085961344921219,113,0,S01009970,1,6676.582916119999936,77,0,S01009970,1,7.059617131210000
1,213,S01009971,Carmunnock South - 03,Glasgow City,1069,711,431,1,1,2,7,29%,310,494.000000000000000,23%,162,394.000000000000000,230,151,211,118,26%,9%,129,451,71%,5.180000000000000,211,5%,4%,702,3.410000000000000,3.410000000000000,3.390000000000000,3.310000000000000,3.470000000000000,4.230000000000000,11.090000000000000,10.910000000000000,15.600000000000000,0%,2345,43,404,1477.000000000000000,170,1,16%,0%,1981.000000000000000,3331.873468729999786,373,259500,658500,1,24,10.127575000000000,8.532314000000000,-1.595300000000000,213,S01009971,Glasgow City,1084.000000000000000,727.000000000000000,314.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,5.000000000000000,0.320000000000000,350.000000000000000,332.000000000000000,0.260000000000000,190.000000000000000,420.000000000000000,255.000000000000000,196.717868159999995,153.147782841000009,162.000000000000000,0.245387453875000,0.108695652174000,138.506350297000012,289.000000000000000,0.679347826100000,4.891304350000000,210.871240389000008,0.200000000000000,0.044554460000000,409.000000000000000,3.131707239710000,2.998598848120000,3.075498624450000,2.204633217530000,4.211935438930000,4.225505392160000,10.770475859699999,10.583901997600000,15.137362703300001,2278.000000000000000,46.069381598800000,424.994295191999981,1535.000000000000000,170.000000000000000,1.000000000000000,0.155535224154000,0.000914913083257,1981.000000000000000,3331.873468729999786,241366.007026000006590,3331.873468732890160,241366.007026000006590,0.126869211770738,0.550877798304000,211,S01009971,5,99642.825185691006482,0.126869185924361,0.553948847724847,0.538971417089345,-0.014977430635502,114,0,S01009971,1,133704.421471999987261,78,0,S01009971,1,130089.378844000006211
